timestamp,Open,High,Low,Close,Volume,VWAP
2025-02-24 10:50:38.279636-05:00,598.13,598.25,597.6455,598.05,74498.0,598.0819683454595
2025-02-24 10:51:01.370688-05:00,598.04,598.19,597.7337,597.87,78341.0,597.9238391710594
2025-02-24 10:51:40.980826-05:00,597.867,598.0004,597.63,597.8299,71678.0,597.8628771701214
2025-02-24 10:52:24.372582-05:00,597.82,597.9536,597.34,597.36,61231.0,597.5324796459311
2025-02-24 10:53:11.106864-05:00,597.36,597.769,597.1101,597.2,69733.0,597.2519240632124
2025-02-24 10:54:04.315181-05:00,597.2,597.7553,597.2,597.49,51138.0,597.414760633971
2025-02-24 10:54:59.545134-05:00,597.48,597.7213,597.26,597.26,62199.0,597.3603140757897
2025-02-24 10:55:38.217250-05:00,597.26,597.6693,597.04,597.08,65908.0,597.1760462993877
2025-02-24 10:56:06.317425-05:00,597.08,597.4261,596.8762,596.97,62983.0,596.9964924709838
2025-02-24 10:56:54.780340-05:00,596.98,597.5446,596.74,596.96,60167.0,596.9267078066059
2025-02-24 10:57:48.708980-05:00,596.9688,597.5116,596.86,596.92,71959.0,596.9974330090747
2025-02-24 10:58:36.932419-05:00,596.93,601.98,596.925,597.36,52388.0,597.2029560567304
2025-02-24 10:59:20.246930-05:00,597.36,597.51,597.081,597.48,47713.0,597.3653633768581
2025-02-24 10:59:56.291031-05:00,597.46,597.88,594.78,597.72,73584.0,597.6712361287777
2025-02-24 11:00:47.681955-05:00,597.73,597.81,597.2089,597.72,51549.0,597.6295896525643
2025-02-24 11:01:32.290318-05:00,597.72,598.13,597.2682,597.81,51174.0,597.9157338042754
2025-02-24 11:02:17.109333-05:00,597.78,597.86,597.3356,597.81,64147.0,597.7599741827369
2025-02-24 11:03:04.550018-05:00,597.81,597.9,597.6599,597.84,63370.0,597.815555859238
2025-02-24 11:03:58.765907-05:00,597.855,598.11,597.4006,597.995,45246.0,597.8923739910705
2025-02-24 11:04:43.543122-05:00,598.02,598.09,597.7582,597.95,53874.0,597.9844463099095
2025-02-24 11:05:26.688808-05:00,597.95,598.17,597.471,598.0754,72734.0,598.0578664063571
2025-02-24 11:06:11.236823-05:00,598.09,598.3,597.599,598.3,49220.0,598.1349964790735
2025-02-24 11:06:54.647261-05:00,598.29,598.35,597.935,598.161,65695.0,598.2496487906228
2025-02-24 11:07:28.134387-05:00,598.19,598.53,597.7454,598.47,65310.0,598.3972668243756
2025-02-24 11:08:19.014388-05:00,598.4537,598.65,597.9099,598.4,63935.0,598.4883048549315
2025-02-24 11:09:00.791364-05:00,598.42,598.46,598.12,598.43,67529.0,598.2864193428007
2025-02-24 11:09:50.195605-05:00,598.43,598.43,598.0391,598.12,54188.0,598.2907766498129
2025-02-24 11:10:44.556971-05:00,598.13,598.3378,597.97,598.2,62449.0,598.1312694518725
2025-02-24 11:11:34.940192-05:00,598.2,598.38,598.0,598.33,53310.0,598.2123029150251
2025-02-24 11:12:19.942850-05:00,598.33,598.39,598.16,598.23,57227.0,598.3112217869176
2025-02-24 11:13:21.374535-05:00,598.23,598.48,598.16,598.46,54343.0,598.3254559207246
2025-02-24 11:14:18.581370-05:00,598.47,598.54,598.2535,598.46,54747.0,598.4365388167398
2025-02-24 11:15:08.575230-05:00,598.4585,598.51,598.2782,598.48,48068.0,598.4026418386452
2025-02-24 11:16:04.685581-05:00,598.47,598.62,598.3114,598.62,51766.0,598.5175551674835
2025-02-24 11:17:10.955400-05:00,598.62,598.65,598.3611,598.53,59077.0,598.524419261302
2025-02-24 11:18:05.391552-05:00,598.53,598.74,598.3702,598.58,46765.0,598.6261752443074
2025-02-24 11:19:06.615734-05:00,598.56,598.66,598.3686,598.62,61889.0,598.5795897493896
2025-02-24 11:19:46.648002-05:00,598.62,598.93,598.3925,598.91,102173.0,598.8111225764146
2025-02-24 11:20:21.520154-05:00,598.91,599.09,598.5545,599.07,125623.0,598.9808373601969
2025-02-24 11:21:09.531062-05:00,599.07,599.29,598.625,598.85,57551.0,599.0743747267637
2025-02-24 11:22:12.905173-05:00,598.87,599.1,598.6641,599.04,56584.0,598.9239838364214
2025-02-24 11:23:10.412409-05:00,599.0301,599.04,598.81,598.89,40628.0,598.9276718371582
2025-02-24 11:24:18.415967-05:00,598.89,599.1,598.7661,599.05,41546.0,599.0090378616462
2025-02-24 11:25:08.830233-05:00,599.05,599.3,598.8479,599.24,89123.0,599.1702313095386
2025-02-24 11:26:00.558928-05:00,599.24,599.53,598.8699,599.51,94826.0,599.2929462130633
2025-02-24 11:26:12.359393-05:00,599.52,599.72,599.3131,599.68,188576.0,599.6519712847869
2025-02-24 11:26:33.494420-05:00,599.68,599.85,599.1773,599.7678,157020.0,599.7387111189654
2025-02-24 11:27:00.280536-05:00,599.76,600.01,599.2551,600.01,106593.0,599.8379186081637
2025-02-24 11:27:31.902938-05:00,600.01,600.3,599.5448,600.2702,96361.0,600.1529381554768
2025-02-24 11:28:22.414951-05:00,600.27,600.39,599.3431,600.27,74140.0,600.2686782330724
2025-02-24 11:29:14.793923-05:00,600.26,600.32,599.8009,600.1101,62613.0,600.1396448852472
2025-02-24 11:30:10.916125-05:00,600.1287,600.35,599.801,600.35,55755.0,600.1709006080174
2025-02-24 11:31:03.143351-05:00,600.34,600.45,599.6583,600.45,56494.0,600.3225974315844
2025-02-24 11:31:58.569426-05:00,600.45,600.54,599.7234,600.52,55929.0,600.3917504604059
2025-02-24 11:32:39.420733-05:00,600.52,600.59,600.248,600.56,91280.0,600.5111341838294
2025-02-24 11:33:29.190915-05:00,600.56,600.59,599.8832,600.38,69608.0,600.4745743420302
2025-02-24 11:34:18.998484-05:00,600.38,600.46,599.9461,600.36,82442.0,600.3594407813976
2025-02-24 11:35:26.439031-05:00,600.35,600.4345,599.9503,600.195,66567.0,600.2483777652587
2025-02-24 11:36:16.661620-05:00,600.21,600.5,600.0681,600.4101,91135.0,600.29887115488
2025-02-24 11:37:29.047536-05:00,600.42,600.49,600.09,600.21,56712.0,600.2766133939917
2025-02-24 11:38:07.268583-05:00,600.22,600.311,599.7,599.7494,73689.0,599.9297003894749
2025-02-24 11:38:56.625220-05:00,599.735,600.2605,599.51,599.52,75527.0,599.7447145166627
2025-02-24 11:40:07.823592-05:00,599.52,600.2327,599.4,599.535,48192.0,599.5192691525555
2025-02-24 11:41:22.539451-05:00,599.54,600.1987,599.465,599.76,47529.0,599.6698046308569
2025-02-24 11:42:06.442096-05:00,599.76,600.36,599.7286,600.35,75023.0,600.072912985351
2025-02-24 11:42:49.287249-05:00,600.36,600.81,599.7964,600.515,83033.0,600.5310439138655
2025-02-24 11:43:38.626710-05:00,600.515,600.7,599.9628,600.4,59090.0,600.5257337552887
2025-02-24 11:44:31.925723-05:00,600.42,600.4934,599.93,600.03,76042.0,600.1204658583421
2025-02-24 11:45:46.106563-05:00,600.03,600.68,600.02,600.598,57099.0,600.4517289742381
2025-02-24 11:46:44.690428-05:00,600.5907,600.78,600.1327,600.51,85817.0,600.6733263817185
2025-02-24 11:47:57.796301-05:00,600.51,600.7,600.186,600.69,55020.0,600.5174529389308
2025-02-24 11:49:13.655505-05:00,600.69,600.7333,600.457,600.53,56631.0,600.6377144161327
2025-02-24 11:50:23.206869-05:00,600.5298,600.6224,600.29,600.32,57634.0,600.4860536037752
2025-02-24 11:51:32.124545-05:00,600.32,600.5832,600.11,600.47,62622.0,600.2970205119603
2025-02-24 11:52:45.692007-05:00,600.4788,600.6399,600.3604,600.4215,53139.0,600.4909686877828
2025-02-24 11:54:04.142852-05:00,600.4488,600.65,600.4,600.6375,42711.0,600.5653591557201
2025-02-24 11:55:15.104814-05:00,600.64,600.64,600.3,600.335,46863.0,600.4330647056315
2025-02-24 11:56:21.592643-05:00,600.34,600.5181,600.235,600.37,64758.0,600.3581690679148
2025-02-24 11:57:16.715397-05:00,600.36,600.4511,600.03,600.19,60121.0,600.2061445135643
2025-02-24 11:58:30.217481-05:00,600.19,600.3716,599.95,600.02,43760.0,600.0714911243143
2025-02-24 11:59:32.478598-05:00,600.02,600.375,599.83,599.9,51747.0,599.9298562370768
2025-02-24 12:00:36.133305-05:00,599.9,600.2434,599.82,600.0399,71339.0,599.9009538190884
2025-02-24 12:01:38.627317-05:00,600.0394,600.2311,599.8931,600.03,51454.0,600.0783579779999
2025-02-24 12:02:41.165539-05:00,600.054,600.26,599.88,600.11,86617.0,600.0220545031577
2025-02-24 12:03:44.699397-05:00,600.11,600.55,599.987,600.46,59520.0,600.4234591616273
2025-02-24 12:04:59.979156-05:00,600.46,600.72,600.0802,600.6522,54313.0,600.5560883563791
2025-02-24 12:05:56.420357-05:00,600.6521,600.86,600.2005,600.71,49658.0,600.7355308429659
2025-02-24 12:07:03.878775-05:00,600.7,600.7457,600.15,600.18,61635.0,600.5415025732129
2025-02-24 12:08:14.702783-05:00,600.1999,600.61,600.0,600.57,54810.0,600.3445897263267
2025-02-24 12:10:01.799884-05:00,600.56,600.6,600.2698,600.45,56993.0,600.4818115084322
2025-02-24 12:11:18.514480-05:00,600.43,600.83,600.3701,600.8,69765.0,600.6660469447426
2025-02-24 12:12:19.116807-05:00,600.79,600.8,600.26,600.32,63764.0,600.5460547048492
2025-02-24 12:13:52.033454-05:00,600.32,600.5529,600.21,600.46,52728.0,600.3896125170695
2025-02-24 12:15:22.893180-05:00,600.46,600.61,600.22,600.6,41514.0,600.3739806474919
2025-02-24 12:16:46.085821-05:00,600.6,600.92,600.3978,600.79,126113.0,600.674536191352
2025-02-24 12:18:23.232287-05:00,600.795,600.93,600.5457,600.81,52275.0,600.8396958660903
2025-02-24 12:19:21.984268-05:00,600.81,601.18,600.6315,601.18,56392.0,600.9471854571578
2025-02-24 12:20:06.139624-05:00,601.18,601.43,600.8531,601.36,86086.0,601.3087148456196
2025-02-24 12:20:48.353239-05:00,601.36,601.58,600.7864,601.51,57669.0,601.4772909171305
2025-02-24 12:21:47.667968-05:00,601.49,601.56,600.8705,601.2693,58423.0,601.4309310631087
2025-02-24 12:22:58.515867-05:00,601.27,601.46,600.9208,601.44,64768.0,601.2993673774084
2025-02-24 12:24:06.474793-05:00,601.44,601.45,601.0151,601.21,41833.0,601.331925881482
2025-02-24 12:25:26.832076-05:00,601.21,601.3751,600.99,601.03,62783.0,601.205346713282
2025-02-24 12:26:33.559044-05:00,601.03,601.42,600.95,601.34,63098.0,601.1404990380053
2025-02-24 12:27:47.979943-05:00,601.34,601.54,601.1576,601.35,49671.0,601.3987168589321
2025-02-24 12:29:04.702841-05:00,601.37,601.4,601.17,601.18,56596.0,601.3033710244525
2025-02-24 12:30:30.083650-05:00,601.166,601.2952,600.92,600.97,41330.0,601.0527480667799
2025-02-24 12:31:43.975809-05:00,600.9587,601.2543,600.62,600.67,62451.0,600.8839243102586
2025-02-24 12:33:35.975627-05:00,600.67,601.124,600.62,600.83,42140.0,600.7976394850505
